dia;instituto;turno;candidatura;percentual_pesquisa;margem_pesquisa;qtd_entrevistas;metodologia;ambito;cargo;cenario
30/06/2026;Atlas;1;Joaquim Barbosa;1,2;1;4999;Online;Brasil;Presidente;Primeiro turno
30/06/2026;Atlas;1;Flávio;36,7;1;5000;Online;Brasil;Presidente;Primeiro turno
30/06/2026;Atlas;1;Caiado;4,7;1;5000;Online;Brasil;Presidente;Primeiro turno
30/06/2026;Atlas;1;Zema;2,5;1;5000;Online;Brasil;Presidente;Primeiro turno
30/06/2026;Atlas;1;Renan;9,8;1;5000;Online;Brasil;Presidente;Primeiro turno
30/06/2026;Atlas;1;branco / nulo;4;1;5000;Online;Brasil;Presidente;Primeiro turno
30/06/2026;Atlas;1;Haddad;39,7;1;5000;Online;Brasil;Presidente;Primeiro turno
30/06/2026;Atlas;1;Joaquim Barbosa;2,6;1;5000;Online;Brasil;Presidente;Primeiro turno
30/06/2026;Atlas;2;Lula;48,8;1;5000;Online;Brasil;Presidente;Lula vs Flávio
30/06/2026;Atlas;2;Flávio;42,3;1;5000;Online;Brasil;Presidente;Lula vs Flávio
30/06/2026;Atlas;2;branco / nulo;8,9;1;5000;Online;Brasil;Presidente;Lula vs Flávio
30/06/2026;Atlas;2;não sabe / não respondeu;0;1;5000;Online;Brasil;Presidente;Lula vs Flávio
06/07/2026;Ideia;1;Lula;40,4;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;Flávio;32;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;Caiado;4;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;Zema;2,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;Renan;2;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;Cabo Daciolo;0,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;Augusto Cury;1,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;Samara Martins;0,4;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;branco / nulo;4,1;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;não sabe / não respondeu;9,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;Joaquim Barbosa;0,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;1;Aécio Neves;2;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
06/07/2026;Ideia;2;Lula;45,5;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
06/07/2026;Ideia;2;Flávio;40,4;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
06/07/2026;Ideia;2;branco / nulo;10,5;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
06/07/2026;Ideia;2;não sabe / não respondeu;4,5;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
07/07/2026;Gerp;2;Lula;42;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
07/07/2026;Gerp;2;Flávio;45;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
07/07/2026;Gerp;2;branco / nulo;8;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
07/07/2026;Gerp;2;não sabe / não respondeu;5;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
11/07/2026;Futura;1;Lula;37,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Flávio;35,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Caiado;7,9;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Zema;5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Renan;3,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;branco / nulo;10,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Lula;42,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Caiado;16,5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Zema;14;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Renan;6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;branco / nulo;21,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Lula;42,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Flávio;38,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Zema;6,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;Renan;3,9;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;1;branco / nulo;8,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
11/07/2026;Futura;2;Lula;46,3;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
11/07/2026;Futura;2;Flávio;46,1;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
11/07/2026;Futura;2;branco / nulo;5,3;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
11/07/2026;Futura;2;não sabe / não respondeu;2,3;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
12/07/2026;Nexus;1;Lula;40;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;Flávio;34;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;Caiado;5;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;Zema;4;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;Renan;4;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;Cabo Daciolo;0;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;Augusto Cury;2;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;Samara Martins;0;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;branco / nulo;6;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;não sabe / não respondeu;3;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;Joaquim Barbosa;2;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;1;Aécio Neves;1;2;2003;Telefônica;Brasil;Presidente;Primeiro turno
12/07/2026;Nexus;2;Lula;47;2;2003;Telefônica;Brasil;Presidente;Lula vs Flávio
12/07/2026;Nexus;2;Flávio;44;2;2003;Telefônica;Brasil;Presidente;Lula vs Flávio
12/07/2026;Nexus;2;branco / nulo;8;2;2003;Telefônica;Brasil;Presidente;Lula vs Flávio
12/07/2026;Nexus;2;não sabe / não respondeu;1;2;2003;Telefônica;Brasil;Presidente;Lula vs Flávio
13/07/2026;Quaest;1;Lula;40;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Flávio;28;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Caiado;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Zema;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Renan;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Cabo Daciolo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Augusto Cury;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Samara Martins;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;branco / nulo;8;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;não sabe / não respondeu;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Joaquim Barbosa;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Flávio;30;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Caiado;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Zema;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Renan;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Cabo Daciolo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Augusto Cury;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;Samara Martins;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;branco / nulo;8;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;1;não sabe / não respondeu;10;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/07/2026;Quaest;2;Lula;45;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
13/07/2026;Quaest;2;Flávio;37;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
13/07/2026;Quaest;2;branco / nulo;14;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
13/07/2026;Quaest;2;não sabe / não respondeu;4;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
15/07/2026;PoderData;1;Lula;40;2;2400;Telefônica;Brasil;Presidente;Primeiro turno
15/07/2026;PoderData;1;Flávio;34;2;2400;Telefônica;Brasil;Presidente;Primeiro turno
15/07/2026;PoderData;1;Caiado;4;2;2400;Telefônica;Brasil;Presidente;Primeiro turno
15/07/2026;PoderData;1;Zema;4;2;2400;Telefônica;Brasil;Presidente;Primeiro turno
15/07/2026;PoderData;1;Renan;6;2;2400;Telefônica;Brasil;Presidente;Primeiro turno
15/07/2026;PoderData;1;Augusto Cury;3;2;2400;Telefônica;Brasil;Presidente;Primeiro turno
15/07/2026;PoderData;1;branco / nulo;10;2;2400;Telefônica;Brasil;Presidente;Primeiro turno
15/07/2026;PoderData;2;Lula;45;2;2400;Telefônica;Brasil;Presidente;Lula vs Flávio
15/07/2026;PoderData;2;Flávio;43;2;2400;Telefônica;Brasil;Presidente;Lula vs Flávio
15/07/2026;PoderData;2;branco / nulo;7;2;2400;Telefônica;Brasil;Presidente;Lula vs Flávio
15/07/2026;PoderData;2;não sabe / não respondeu;4;2;2400;Telefônica;Brasil;Presidente;Lula vs Flávio
17/07/2026;Gerp;1;Lula;38;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
17/07/2026;Gerp;1;Flávio;38;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
17/07/2026;Gerp;1;Caiado;3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
17/07/2026;Gerp;1;Zema;3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
17/07/2026;Gerp;1;Renan;3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
17/07/2026;Gerp;1;Cabo Daciolo;1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
17/07/2026;Gerp;1;Samara Martins;1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
17/07/2026;Gerp;1;branco / nulo;5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
17/07/2026;Gerp;1;não sabe / não respondeu;7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
17/07/2026;Gerp;1;Joaquim Barbosa;1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
20/07/2026;Gerp;2;Lula;45;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
20/07/2026;Gerp;2;Flávio;46;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
20/07/2026;Gerp;2;branco / nulo;7;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
20/07/2026;Gerp;2;não sabe / não respondeu;2;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
20/07/2026;Realtime Bigdata;1;Lula;40;2;2000;Presencial;Brasil;Presidente;Primeiro turno
20/07/2026;Realtime Bigdata;1;Flávio;33;2;2000;Presencial;Brasil;Presidente;Primeiro turno
20/07/2026;Realtime Bigdata;1;Caiado;7;2;2000;Presencial;Brasil;Presidente;Primeiro turno
20/07/2026;Realtime Bigdata;1;Zema;2;2;2000;Presencial;Brasil;Presidente;Primeiro turno
20/07/2026;Realtime Bigdata;1;Renan;9;2;2000;Presencial;Brasil;Presidente;Primeiro turno
20/07/2026;Realtime Bigdata;1;Cabo Daciolo;0;2;2000;Presencial;Brasil;Presidente;Primeiro turno
